customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04453,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,33.1,1919.29,Yes
CUST-04454,Male,0,No,No,47,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),22.3,1017.15,No
CUST-04455,Male,0,No,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,48.57,1337.87,No
CUST-04456,Female,0,No,Yes,23,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),42.52,1017.01,Yes
CUST-04457,Male,0,No,Yes,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.67,4046.1,No
CUST-04458,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,40.58,112.68,Yes
CUST-04459,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.41,1183.41,Yes
CUST-04460,Male,1,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),42.94,2284.01,Yes
CUST-04461,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),44.61,1731.9,Yes
CUST-04462,Female,0,Yes,No,44,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.35,2662.93,No
CUST-04463,Male,0,No,No,2,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.1,21.17,Yes
CUST-04464,Male,0,Yes,No,16,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.61,498.25,Yes
CUST-04465,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),35.7,1596.46,No
CUST-04466,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,31.5,729.6,Yes
CUST-04467,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,39.16,1364.21,Yes
CUST-04468,Male,0,Yes,No,68,No,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.17,3411.77,No
CUST-04469,Male,0,Yes,Yes,46,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,22.44,990.98,No
CUST-04470,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.95,2015.43,Yes
CUST-04471,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.24,665.98,Yes
CUST-04472,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.97,2254.9,Yes
CUST-04473,Female,0,No,No,69,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),42.12,2929.08,Yes
CUST-04474,Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.26,2001.96,Yes
CUST-04475,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,36.29,2017.05,No
CUST-04476,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),39.55,2736.9,Yes
CUST-04477,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,32.39,2063.09,No
CUST-04478,Female,0,Yes,No,25,Yes,No,No,No,No,No,No,No,Yes,One year,No,Electronic check,51.65,1248.93,Yes
CUST-04479,Male,0,Yes,No,21,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,28.51,583.66,Yes
CUST-04480,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,63.14,1256.15,No
CUST-04481,Female,1,Yes,No,55,No,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,45.73,2487.6,Yes
CUST-04482,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.94,1595.83,Yes
CUST-04483,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,38.7,2235.91,No
CUST-04484,Female,0,Yes,Yes,57,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.93,2548.17,Yes
CUST-04485,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),27.14,1309.6,No
CUST-04486,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,27.1,206.63,Yes
CUST-04487,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.33,2828.27,Yes
CUST-04488,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),33.59,462.11,Yes
CUST-04489,Male,0,No,No,40,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49.7,1981.56,Yes
CUST-04490,Female,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.72,993.68,No
CUST-04491,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),35.73,111.3,Yes
CUST-04492,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.23,1798.48,Yes
CUST-04493,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.33,1491.09,Yes
CUST-04494,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,31.21,1419.1,Yes
CUST-04495,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,36.25,1263.88,No
CUST-04496,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,52.35,1475.23,Yes
CUST-04497,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,28.41,66.0,Yes
CUST-04498,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,38.75,699.09,No
CUST-04499,Female,1,No,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,36.68,2284.09,No
CUST-04500,Female,0,No,No,54,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,34.23,1861.05,Yes
CUST-04501,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,40.34,1302.83,Yes
CUST-04502,Male,1,Yes,Yes,3,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.64,116.84,Yes
CUST-04503,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),27.39,1952.25,No
CUST-04504,Male,0,No,No,53,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,34.08,1788.13,Yes
CUST-04505,Female,1,Yes,No,2,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),41.68,47.14,Yes
CUST-04506,Female,0,Yes,Yes,15,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,48.51,691.9,Yes
CUST-04507,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,36.64,542.27,Yes
CUST-04508,Male,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.26,3674.84,Yes
CUST-04509,Female,0,No,No,68,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,34.7,2350.1,Yes
CUST-04510,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),32.99,982.58,Yes
CUST-04511,Female,0,No,Yes,13,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,36.27,497.65,Yes
CUST-04512,Male,1,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,38.9,1755.56,Yes
CUST-04513,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26.07,486.34,No
CUST-04514,Male,0,Yes,No,9,Yes,Yes,No,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,27.6,279.34,No
CUST-04515,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),31.95,704.89,No
CUST-04516,Male,1,Yes,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),43.29,798.47,Yes
CUST-04517,Female,0,No,No,4,No,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),47.37,162.76,Yes
CUST-04518,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46.1,2403.07,Yes
CUST-04519,Male,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),48.0,1232.28,Yes
CUST-04520,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,33.13,1311.05,No
CUST-04521,Male,1,Yes,No,40,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,50.05,2009.2,Yes
CUST-04522,Male,1,Yes,Yes,55,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.46,2076.57,Yes
CUST-04523,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,48.97,2703.22,No
CUST-04524,Male,0,Yes,No,41,No,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.38,1940.06,Yes
CUST-04525,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,37.47,2192.35,Yes
CUST-04526,Female,0,No,Yes,41,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.52,1570.19,Yes
CUST-04527,Female,0,No,No,2,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,38.03,119.54,No
CUST-04528,Female,0,Yes,Yes,61,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.69,2268.19,No
CUST-04529,Female,0,Yes,No,55,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.45,2832.09,No
CUST-04530,Male,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.92,1451.81,Yes
CUST-04531,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,55.25,1550.31,Yes
CUST-04532,Female,0,No,Yes,64,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,41.57,2634.6,Yes
CUST-04533,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),26.83,844.3,No
CUST-04534,Male,0,Yes,No,27,No,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.3,1267.67,No
CUST-04535,Female,0,Yes,No,53,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),32.97,1711.85,No
CUST-04536,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,43.63,1044.05,No
CUST-04537,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),44.02,1229.54,Yes
CUST-04538,Male,0,No,Yes,56,Yes,No,No,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,33.34,1913.17,Yes
CUST-04539,Male,1,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.76,685.74,No
CUST-04540,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,47.49,42.32,Yes
CUST-04541,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.41,833.56,Yes
CUST-04542,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),24.92,404.01,No
CUST-04543,Male,0,No,Yes,26,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,63.78,1650.58,Yes
CUST-04544,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,43.79,372.76,Yes
CUST-04545,Female,1,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.61,2836.16,Yes
CUST-04546,Male,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.39,1850.95,No
CUST-04547,Male,0,No,Yes,20,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,49.25,957.05,Yes
CUST-04548,Male,0,Yes,No,45,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.14,1646.88,No
CUST-04549,Male,0,No,No,11,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.47,529.62,Yes
CUST-04550,Male,0,No,Yes,1,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.76,12.51,Yes
CUST-04551,Female,1,Yes,No,34,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.2,1518.39,Yes
CUST-04552,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,35.5,408.46,Yes
CUST-04553,Female,0,Yes,No,61,No,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.23,2402.06,Yes
CUST-04554,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,43.3,939.75,Yes
CUST-04555,Male,0,No,No,31,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,48.67,1549.13,No
CUST-04556,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),43.79,913.62,Yes
CUST-04557,Female,1,Yes,No,31,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,35.18,1074.87,No
CUST-04558,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,38.2,267.27,Yes
CUST-04559,Male,0,Yes,No,67,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.01,3321.45,Yes
CUST-04560,Male,0,Yes,No,13,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),39.02,621.65,No
CUST-04561,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.51,1607.54,Yes
CUST-04562,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),37.53,2327.87,Yes
CUST-04563,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),26.99,896.47,No
CUST-04564,Female,0,No,No,50,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.36,2224.9,Yes
CUST-04565,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,50.81,202.74,Yes
CUST-04566,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),39.48,932.2,Yes
CUST-04567,Male,0,Yes,Yes,54,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),30.81,1630.86,No
CUST-04568,Male,1,No,No,19,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),30.64,566.35,Yes
CUST-04569,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),23.11,662.69,No
CUST-04570,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.44,182.48,Yes
CUST-04571,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.33,2018.59,Yes
CUST-04572,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.81,867.05,Yes
CUST-04573,Female,0,Yes,Yes,62,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),23.12,1476.02,No
CUST-04574,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,38.91,1110.0,Yes
CUST-04575,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),39.85,2326.31,No
CUST-04576,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,39.81,2608.87,Yes
CUST-04577,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.17,1665.72,Yes
CUST-04578,Female,1,No,No,53,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.36,2198.0,Yes
CUST-04579,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,23.69,915.17,No
CUST-04580,Female,1,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,61.34,2235.76,Yes
CUST-04581,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.44,352.74,Yes
CUST-04582,Male,0,No,No,10,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),38.66,359.25,Yes
CUST-04583,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,30.78,817.28,No
CUST-04584,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.91,2249.48,Yes
CUST-04585,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,43.7,8.55,Yes
CUST-04586,Male,0,No,No,67,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.48,4094.82,Yes
CUST-04587,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.83,3532.24,Yes
CUST-04588,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,43.39,202.61,Yes
CUST-04589,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,49.86,441.81,Yes
CUST-04590,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.13,2379.5,No
CUST-04591,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),47.64,629.59,No
CUST-04592,Female,0,Yes,No,13,Yes,No,No,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,18.0,269.34,Yes
CUST-04593,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),39.73,539.44,Yes
CUST-04594,Male,0,Yes,Yes,50,No,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),29.7,1501.14,Yes
CUST-04595,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.85,517.63,Yes
CUST-04596,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),44.02,600.16,Yes
CUST-04597,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),29.0,836.24,Yes
CUST-04598,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.0,1606.33,Yes
CUST-04599,Male,0,No,No,71,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),34.22,2474.31,No
CUST-04600,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.6,931.13,Yes
CUST-04601,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),37.48,730.13,No
CUST-04602,Male,0,Yes,No,39,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),35.86,1379.13,Yes
CUST-04603,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.62,1293.14,No
CUST-04604,Male,0,No,No,43,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,20.84,860.15,No
CUST-04605,Female,0,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.58,501.93,Yes
CUST-04606,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,18.0,742.07,Yes
CUST-04607,Female,0,No,No,66,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.28,3404.13,No
CUST-04608,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,32.26,1543.45,No
CUST-04609,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),35.81,1806.66,No
CUST-04610,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),31.94,120.89,No
CUST-04611,Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,36.46,2348.94,No
CUST-04612,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,41.41,2083.93,Yes
CUST-04613,Male,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.27,2160.43,Yes
CUST-04614,Male,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,36.84,402.64,Yes
CUST-04615,Male,0,No,Yes,40,No,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),25.3,1025.86,No
CUST-04616,Female,1,Yes,No,49,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,19.55,945.92,Yes
CUST-04617,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,50.84,2294.0,No
CUST-04618,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.8,473.37,Yes
CUST-04619,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.34,104.98,No
CUST-04620,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),30.32,1032.96,No
CUST-04621,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),49.18,2513.33,Yes
CUST-04622,Male,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.65,1037.11,Yes
CUST-04623,Male,1,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,32.07,1479.74,No
CUST-04624,Female,1,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),39.62,2702.86,Yes
CUST-04625,Female,0,No,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,44.71,2836.84,Yes
CUST-04626,Female,1,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),30.35,1369.77,No
CUST-04627,Female,0,Yes,No,52,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,26.87,1399.46,No
CUST-04628,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.05,357.56,No
CUST-04629,Male,1,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.72,286.4,Yes
CUST-04630,Female,0,No,Yes,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.28,2848.06,Yes
CUST-04631,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),34.49,1956.55,No
CUST-04632,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,40.18,523.29,Yes
